student_id,gender,age,subject,exam_score,exam_date,region,grade_level,school,score_status,performance_level
5327,Male,19,History,55.79,2025-08-07,Port Ray,Year 3,Golden LLC,Pass,Average
4433,Male,25,History,79.63,2025-02-15,Sarahville,Year 1,Fuller-Foster,Pass,Good
9474,Female,24,History,82.13,2025-05-19,Ryanstad,Year 4,Gonzalez Inc,Pass,Good
1182,Female,22,Science,60.21,2025-02-28,Dodsonborough,Year 3,"Chambers, Thompson and Wood",Pass,Average
3678,Female,20,Science,99.76,2025-06-23,Dawnhaven,Year 3,Sutton Ltd,Pass,Excellent
6661,Female,23,English,60.4,2025-08-23,South Gilbertberg,Year 2,Serrano LLC,Pass,Average
7097,Female,21,English,85.28,2025-08-19,Lake Angela,Year 3,Perez-Moran,Pass,Excellent
1705,Male,21,Science,67.6,2025-07-24,Johnside,Year 3,Leach Ltd,Pass,Average
4150,Male,21,Computer,76.4,2025-06-26,Madisonberg,Year 4,Hunt-Rodriguez,Pass,Good
3690,Female,25,History,90.23,2025-02-01,East Brianna,Year 3,Ferguson-Irwin,Pass,Excellent
3579,Female,23,Math,74.07,2025-09-10,West Jennifer,Year 1,Bailey Ltd,Pass,Good
2994,Male,23,Science,73.83,2025-09-17,Lake Jamieton,Year 4,Murphy-Clayton,Pass,Good
5533,Female,21,Math,44.88,2024-10-25,Stephaniemouth,Year 2,Bishop PLC,Fail,Low
2870,Male,25,History,56.13,2025-04-29,North Brittanyberg,Year 4,"Roberts, Fowler and Vasquez",Pass,Average
9717,Male,24,Math,85.68,2025-02-03,Port Ruthburgh,Year 2,Thompson-Gardner,Pass,Excellent
2086,Female,21,Computer,42.95,2025-03-30,Port Sandramouth,Year 2,Reynolds-Rice,Fail,Low
8915,Male,23,Math,42.06,2025-04-27,Port Craig,Year 4,Holt-Hansen,Fail,Low
4735,Male,25,English,51.88,2024-12-22,Amberborough,Year 1,"Sanchez, Gonzalez and Smith",Pass,Average
4703,Male,18,Science,85.18,2025-01-10,Brandyland,Year 1,"Myers, Fox and Martin",Pass,Excellent
1700,Female,19,English,58.01,2025-01-15,New Joshuatown,Year 1,"Cummings, Cisneros and Johnson",Pass,Average
2010,Male,19,Computer,56.58,2024-11-17,North Mariatown,Year 1,"Mclaughlin, Johnson and Chen",Pass,Average
5969,Female,18,English,50.9,2025-02-14,East Gabrielside,Year 4,"Neal, Perez and Wilson",Pass,Average
2894,Male,23,History,96.47,2025-01-26,Mullinsfort,Year 4,"Leonard, Mata and Singleton",Pass,Excellent
3373,Female,22,English,72.59,2025-05-08,Charlesbury,Year 1,Jefferson Ltd,Pass,Good
9580,Female,24,History,92.09,2025-03-24,Geraldville,Year 4,Mayer Inc,Pass,Excellent
9316,Male,21,English,89.67,2025-05-26,Lake Veronica,Year 4,"Mejia, Elliott and Johnson",Pass,Excellent
7483,Male,20,English,87.06,2025-01-29,Adamtown,Year 1,"Lopez, Mendoza and Wang",Pass,Excellent
5579,Male,24,Science,60.49,2025-01-13,East Gerald,Year 4,"Armstrong, Melton and Hawkins",Pass,Average
1407,Male,25,History,60.14,2025-10-05,Penaland,Year 4,"Castro, Jones and Chen",Pass,Average
2983,Female,25,English,63.73,2024-11-14,New Tyroneshire,Year 2,Irwin Ltd,Pass,Average
2365,Male,25,History,75.31,2025-08-02,Port Tamara,Year 4,Mitchell-Freeman,Pass,Good
3976,Female,24,Science,82.58,2025-09-13,Lake Erikport,Year 4,Goodwin Inc,Pass,Good
1316,Male,20,Science,41.81,2024-12-06,North Jennifertown,Year 2,Williams and Sons,Fail,Low
7627,Female,19,Computer,57.03,2025-03-17,Juliabury,Year 2,Mcclain-Owens,Pass,Average
4602,Female,21,Science,42.36,2025-02-05,Port Colin,Year 4,Simmons-Santiago,Fail,Low
4566,Male,22,Math,59.61,2025-06-01,Bergerbury,Year 3,"Caldwell, Potts and Alvarez",Pass,Average
7986,Male,20,History,94.1,2024-10-26,New Courtney,Year 2,James Ltd,Pass,Excellent
6057,Female,21,Math,67.7,2025-04-20,North Tylerside,Year 4,Thomas Inc,Pass,Average
7630,Male,25,History,75.55,2025-08-03,Port Gregoryshire,Year 2,"Hicks, Walter and Reynolds",Pass,Good
9110,Male,24,Math,41.03,2025-06-12,West Lisaton,Year 1,Morales Group,Fail,Low
5311,Male,19,Math,59.8,2025-10-07,Lopezville,Year 4,Strong and Sons,Pass,Average
1841,Male,21,English,84.99,2025-01-31,Sullivanmouth,Year 1,Wells and Sons,Pass,Good
7572,Male,21,History,71.34,2025-07-03,Turnerside,Year 4,"Burke, Clark and Sanchez",Pass,Good
5045,Male,23,Math,58.36,2025-05-13,Joshuafurt,Year 1,Mccoy and Sons,Pass,Average
2651,Male,25,History,90.9,2025-01-25,Richardshire,Year 2,Castro LLC,Pass,Excellent
5640,Male,19,History,65.15,2025-10-07,New Stephaniehaven,Year 3,"Chan, Hall and Gomez",Pass,Average
7078,Male,21,Science,45.86,2025-03-28,West Tiffanyport,Year 1,Martin LLC,Fail,Low
6959,Male,19,Math,45.24,2025-08-08,Jacquelineside,Year 3,"Reyes, Sanchez and Dodson",Fail,Low
4969,Male,22,Computer,55.11,2025-07-31,West Tanyabury,Year 2,Lopez Inc,Pass,Average
8626,Male,18,History,80.1,2025-08-25,Lake Stevenburgh,Year 4,Mann LLC,Pass,Good
5540,Female,21,Math,92.1,2025-06-10,Smithhaven,Year 2,"Smith, Short and Gonzalez",Pass,Excellent
4300,Female,24,Math,98.59,2025-09-21,New Justinberg,Year 3,Peterson-Hunter,Pass,Excellent
2460,Male,21,Computer,89.78,2025-03-14,Lake Barbaraview,Year 3,Cruz-Kelly,Pass,Excellent
6580,Male,20,Math,57.14,2024-12-21,Port Davidchester,Year 3,"Rasmussen, Boyd and Gaines",Pass,Average
5361,Male,24,Science,49.15,2024-12-30,Osbornfurt,Year 2,Cervantes and Sons,Fail,Low
5595,Male,22,Computer,44.64,2025-10-10,Lake Christina,Year 1,"Valdez, Arnold and Ewing",Fail,Low
1337,Male,24,Computer,59.14,2025-09-08,North Davidside,Year 4,Kelly LLC,Pass,Average
5460,Female,19,Science,96.81,2024-10-24,Valeriestad,Year 2,Harris LLC,Pass,Excellent
7629,Male,19,History,59.48,2024-12-08,Sandersfurt,Year 2,Hickman PLC,Pass,Average
6265,Male,18,History,99.48,2025-09-02,East Lisabury,Year 1,Perkins LLC,Pass,Excellent
8108,Female,19,Computer,70.58,2024-11-08,South Robertland,Year 2,Hernandez-Sweeney,Pass,Good
4181,Male,23,Science,99.98,2025-05-07,North Samuelville,Year 3,Peterson-Fry,Pass,Excellent
2520,Female,23,Science,58.31,2025-07-10,Port Ricardobury,Year 4,Gibson-Nichols,Pass,Average
8287,Female,25,Science,41.97,2025-10-15,Montgomeryfort,Year 3,King-Smith,Fail,Low
2318,Male,18,Computer,99.19,2025-05-25,Jonesmouth,Year 3,Roberts-Dixon,Pass,Excellent
6403,Female,21,Math,67.16,2025-06-25,Riversmouth,Year 3,"Harper, Welch and Miller",Pass,Average
9743,Male,24,Science,74.79,2025-08-26,Joanside,Year 2,"Snow, Cooper and Haynes",Pass,Good
4320,Male,24,History,91.92,2025-01-20,North Andrewfurt,Year 2,Bernard-Campbell,Pass,Excellent
1140,Male,25,English,50.46,2025-04-29,Michaelland,Year 3,"Leon, Cervantes and Rojas",Pass,Average
2332,Female,20,English,43.71,2025-05-16,North Richard,Year 4,White LLC,Fail,Low
6416,Female,22,Computer,70.43,2024-11-22,Port Katherinestad,Year 1,"Jackson, Robinson and Mcfarland",Pass,Good
2723,Male,19,Math,47.43,2025-08-15,North Justin,Year 4,Brock-Hodge,Fail,Low
2515,Female,25,Computer,90.85,2025-07-05,Melendezborough,Year 2,Gonzales Group,Pass,Excellent
6257,Male,21,Science,58.56,2024-11-19,Oliviatown,Year 4,Flores-Vasquez,Pass,Average
9839,Male,19,History,41.6,2025-10-12,Donaldside,Year 4,Martinez Ltd,Fail,Low
2087,Female,19,English,59.87,2025-02-24,Sanchezville,Year 2,Adams Inc,Pass,Average
1232,Male,25,Math,80.86,2025-07-02,Tinafurt,Year 4,"Gutierrez, Burns and Wyatt",Pass,Good
9883,Male,22,English,55.86,2025-03-21,Lake Nicholas,Year 1,"Forbes, Davis and Neal",Pass,Average
2863,Male,18,History,83.48,2025-06-20,East Maryside,Year 3,Sullivan LLC,Pass,Good
4783,Female,19,History,57.43,2025-01-17,North Kimberlybury,Year 3,"Oconnor, Day and Collins",Pass,Average
5384,Female,19,English,64.38,2025-09-14,South Cassandrastad,Year 1,Hicks and Sons,Pass,Average
2357,Male,18,History,74.79,2025-06-07,Baileybury,Year 3,"Webb, Robinson and Cabrera",Pass,Good
4165,Male,22,Math,66.54,2024-11-24,Lake Brian,Year 1,"Chambers, Hall and Jones",Pass,Average
1142,Female,23,Math,98.85,2025-05-26,Hamiltonhaven,Year 2,"Lopez, Diaz and Byrd",Pass,Excellent
7672,Male,23,Math,56.31,2025-05-28,Diazshire,Year 3,"Scott, Russell and Cabrera",Pass,Average
3539,Female,18,English,54.55,2025-05-11,Kimmouth,Year 2,Bullock-Morales,Pass,Average
9725,Female,24,Math,74.25,2025-07-20,North Julianland,Year 1,"Phillips, Carey and Beck",Pass,Good
7581,Male,23,Computer,73.47,2025-01-01,Jeremyfort,Year 4,Escobar Group,Pass,Good
8860,Female,18,Science,91.47,2025-07-28,Richardstad,Year 4,Shah-Mcbride,Pass,Excellent
6479,Male,20,Science,90.68,2024-10-31,Williamsshire,Year 1,Martin-Lozano,Pass,Excellent
1501,Female,22,Computer,72.09,2025-07-15,New Jason,Year 2,Wright-Conley,Pass,Good
2743,Female,21,Computer,51.93,2024-12-11,Candicefurt,Year 4,Williams LLC,Pass,Average
6202,Female,19,Math,68.21,2025-07-29,Lake Michaelmouth,Year 2,Jones-Kim,Pass,Average
1921,Female,22,English,82.23,2025-10-03,Gregorytown,Year 1,Hernandez-Stewart,Pass,Good
1679,Male,19,History,94.83,2025-05-16,Lake Nicolefort,Year 1,Abbott PLC,Pass,Excellent
1592,Male,24,History,41.82,2025-04-17,Port Michael,Year 4,Skinner-Lawrence,Fail,Low
5372,Male,21,History,43.64,2025-08-21,South Elizabethchester,Year 2,Sherman-Cooper,Fail,Low
8089,Female,23,Science,72.21,2025-10-03,East Richard,Year 4,Carr-Gilbert,Pass,Good
4679,Female,22,Math,76.04,2024-10-23,Aaronfurt,Year 3,"Terrell, Ruiz and Henderson",Pass,Good
2769,Female,18,English,71.25,2025-07-23,Williamsville,Year 4,Ortiz Ltd,Pass,Good
7577,Female,22,English,79.48,2025-07-04,Wilsontown,Year 1,Taylor Group,Pass,Good
9209,Male,21,English,91.07,2025-08-13,Christinaport,Year 4,Rodriguez-Conner,Pass,Excellent
5660,Male,23,Science,66.96,2025-10-16,Lake Dianamouth,Year 3,Hawkins-Hahn,Pass,Average
8158,Female,21,English,47.71,2025-09-24,Yatesland,Year 1,"Wilson, Moreno and Holland",Fail,Low
6524,Male,19,English,48.54,2025-02-09,Port Joshuaside,Year 4,"Walsh, Smith and Krause",Fail,Low
9021,Male,23,Science,55.28,2025-02-03,North Teresaview,Year 2,Schroeder-Le,Pass,Average
6694,Male,22,History,44.73,2025-08-07,North Amberhaven,Year 2,"Nelson, Powell and Ortiz",Fail,Low
2032,Male,22,Science,58.8,2025-09-05,West Jacqueline,Year 1,Molina-Harvey,Pass,Average
1638,Female,23,Science,81.23,2025-04-21,Anthonymouth,Year 3,"Newton, Sampson and Davis",Pass,Good
1477,Female,23,History,48.89,2025-02-16,West Loganbury,Year 3,Lewis Group,Fail,Low
2062,Female,18,English,70.73,2024-11-30,Port Richard,Year 4,Smith PLC,Pass,Good
7451,Female,19,English,79.65,2025-03-28,Feliciamouth,Year 4,Johnson-Fowler,Pass,Good
2567,Male,21,Science,85.0,2025-04-14,Ramirezhaven,Year 1,Moon PLC,Pass,Good
7023,Female,20,English,50.81,2025-04-05,Port Dustin,Year 2,Williams-Walker,Pass,Average
5155,Male,21,Computer,93.62,2025-09-04,Whiteton,Year 4,"Fields, Cobb and Miranda",Pass,Excellent
4940,Female,18,Computer,99.99,2025-05-06,East Chase,Year 4,Sanchez Group,Pass,Excellent
3092,Male,20,Science,58.98,2025-05-24,Smithtown,Year 2,"Collins, Kelly and Allen",Pass,Average
5556,Male,24,Computer,49.59,2025-03-22,Jefferyton,Year 1,Tran-Garrett,Fail,Low
7104,Male,19,History,93.46,2025-02-05,Jessicahaven,Year 4,"Perry, Crane and Johnson",Pass,Excellent
8791,Male,20,History,91.14,2024-12-28,Hebertland,Year 2,Meyer-Bruce,Pass,Excellent
8810,Female,24,Math,80.51,2025-10-11,North Marktown,Year 3,James and Sons,Pass,Good
5503,Female,25,History,96.41,2025-10-09,Richardsland,Year 3,"Stewart, Mendoza and Crawford",Pass,Excellent
5659,Male,20,Science,44.72,2025-02-19,New Joshua,Year 4,Wells Inc,Fail,Low
7473,Male,24,English,41.19,2025-07-10,New Sean,Year 2,Frye-Miller,Fail,Low
3646,Female,19,English,60.79,2024-11-12,Cooperchester,Year 3,"Stewart, Johnson and Randall",Pass,Average
6322,Female,21,English,74.72,2025-01-18,East Justinfurt,Year 3,Galvan-Young,Pass,Good
9150,Female,18,History,52.65,2025-01-13,Port Davidburgh,Year 1,Ferguson Inc,Pass,Average
4899,Female,25,Computer,73.79,2025-06-23,Tracytown,Year 2,Rodriguez-Hogan,Pass,Good
5943,Male,20,Math,86.13,2025-01-05,West Ashley,Year 4,Mccann Ltd,Pass,Excellent
4323,Female,24,History,71.96,2025-08-27,North Jennifer,Year 1,"Thompson, Banks and Miller",Pass,Good
3710,Female,25,Math,73.2,2025-04-15,South Matthew,Year 4,Jones Ltd,Pass,Good
7454,Female,23,Science,40.39,2024-10-26,New James,Year 4,"Brown, Morales and Tucker",Fail,Low
2728,Female,18,English,68.93,2025-09-22,New Michaelstad,Year 3,Johnson-Henderson,Pass,Average
8965,Female,19,English,53.82,2025-04-25,New Holly,Year 3,Dickerson-Allen,Pass,Average
1941,Male,24,Computer,88.92,2025-03-18,West Jacquelinechester,Year 3,Kirby-Simmons,Pass,Excellent
8906,Male,23,History,55.99,2025-02-01,Jamesland,Year 3,Daugherty Inc,Pass,Average
8770,Female,22,History,93.25,2025-04-03,Weavermouth,Year 4,"Wilson, May and Anderson",Pass,Excellent
9176,Female,23,English,69.23,2025-07-11,New Kimberlychester,Year 1,Lewis Group,Pass,Average
6201,Male,22,Science,91.1,2025-05-12,North Lisa,Year 4,Hart-Carter,Pass,Excellent
4823,Female,19,History,85.92,2024-11-30,Lake Jennifer,Year 2,Poole Ltd,Pass,Excellent
6961,Female,20,Math,60.75,2025-01-15,Smithville,Year 3,Rice Ltd,Pass,Average
5806,Female,24,Science,88.71,2025-08-19,Kevinport,Year 3,Wells-Williamson,Pass,Excellent
8954,Female,21,Math,66.48,2025-06-13,Lake Cesartown,Year 1,"Graves, Bennett and Novak",Pass,Average
4385,Male,25,English,60.03,2025-09-25,West Brian,Year 3,Love LLC,Pass,Average
7736,Male,20,Science,50.14,2025-05-12,Edwinfort,Year 4,Glover and Sons,Pass,Average
3953,Female,24,Math,47.16,2025-07-10,Bettyville,Year 3,Roth Inc,Fail,Low
5454,Male,24,Math,99.15,2025-07-02,North Gina,Year 4,Sanchez-Owens,Pass,Excellent
6173,Female,24,History,89.37,2025-04-04,West Christine,Year 1,Murphy Group,Pass,Excellent
9305,Female,25,History,42.8,2025-09-29,New Mark,Year 2,Rodriguez and Sons,Fail,Low
4752,Male,21,History,90.99,2024-12-07,Sarahtown,Year 3,"Smith, Kennedy and May",Pass,Excellent
7215,Female,18,Math,46.69,2025-03-05,Michelleburgh,Year 2,Garrett PLC,Fail,Low
1855,Male,23,History,49.58,2025-04-06,Port Scottshire,Year 1,Tucker-Bradley,Fail,Low
6321,Female,22,English,42.57,2025-05-15,Lake Melissamouth,Year 1,"Clarke, Gonzalez and Bailey",Fail,Low
7660,Male,18,History,46.4,2025-03-25,New Patrickfurt,Year 3,Thompson Group,Fail,Low
8971,Male,25,Science,70.77,2025-01-11,South Donna,Year 1,"Nguyen, Buckley and Smith",Pass,Good
7339,Male,23,History,53.31,2025-08-05,Port Jonathan,Year 3,Conner-Shaffer,Pass,Average
2172,Female,24,Computer,96.07,2024-12-03,North Ashley,Year 3,Lopez LLC,Pass,Excellent
9931,Female,19,Math,98.16,2025-05-15,Port Williamtown,Year 1,Jones and Sons,Pass,Excellent
5959,Female,22,Math,56.06,2025-08-10,Melvinmouth,Year 2,Kelley LLC,Pass,Average
2373,Male,24,Science,95.33,2024-10-27,Lake Susanburgh,Year 4,"Browning, Jones and Lee",Pass,Excellent
2446,Female,25,Math,54.99,2025-04-10,Maynardchester,Year 4,Castillo Inc,Pass,Average
4372,Male,25,Computer,86.15,2025-04-04,West Sarahmouth,Year 4,Henry-Hicks,Pass,Excellent
2639,Male,22,Computer,40.36,2025-10-16,Danielchester,Year 2,"Taylor, Dixon and Irwin",Fail,Low
3735,Male,24,Science,74.71,2025-10-04,Port Jennifer,Year 1,Olson Group,Pass,Good
8159,Male,25,Computer,44.14,2024-11-20,Amandafort,Year 1,Carroll and Sons,Fail,Low
8377,Male,25,English,88.31,2025-08-02,Petersonborough,Year 2,Price-Baker,Pass,Excellent
5142,Female,25,Math,74.57,2025-04-21,West Amyville,Year 1,Schneider-Reid,Pass,Good
5837,Male,21,Science,69.34,2025-08-15,Laurenland,Year 3,Krause-Lyons,Pass,Average
9720,Female,22,Science,60.99,2025-02-19,Kendrashire,Year 2,Mccoy-Hester,Pass,Average
5255,Male,20,History,52.14,2025-03-13,Brittanyland,Year 2,"Garcia, Graham and Beltran",Pass,Average
3296,Male,20,Math,65.27,2025-03-27,West Haley,Year 3,"Miller, Kennedy and Barnes",Pass,Average
8933,Male,24,History,64.16,2024-11-01,Robinsonfurt,Year 1,Waters-Nelson,Pass,Average
4881,Female,25,Science,93.4,2025-05-21,Greenside,Year 1,Santana-Martinez,Pass,Excellent
3693,Male,20,Science,46.96,2025-09-03,Port Joshuaberg,Year 3,Michael-Garcia,Fail,Low
5576,Male,25,Computer,84.18,2025-09-18,Angelaside,Year 2,Lucas-Goodman,Pass,Good
9296,Male,23,Math,46.99,2025-06-14,West Patrick,Year 2,Wang-Gordon,Fail,Low
9297,Female,24,Computer,54.64,2025-05-18,North Geoffreystad,Year 1,Hernandez-Davis,Pass,Average
6296,Male,24,Science,58.13,2024-11-03,Hughesfurt,Year 2,Stanley-Guerra,Pass,Average
8931,Male,24,Computer,82.35,2025-07-14,Lake Stephenside,Year 3,"Jackson, Wilson and Brown",Pass,Good
1558,Female,25,Science,64.1,2025-05-13,West Tiffany,Year 1,Hamilton-Acevedo,Pass,Average
7225,Male,21,English,89.87,2024-11-05,Gabrielport,Year 4,Long-Reed,Pass,Excellent
2600,Female,22,English,65.15,2025-02-13,Waltershire,Year 1,Potts-Snyder,Pass,Average
6490,Male,18,English,75.36,2025-04-02,Griffinchester,Year 1,Kelley LLC,Pass,Good
2504,Male,19,Math,45.08,2024-12-20,Davisport,Year 1,Oliver-Duarte,Fail,Low
9422,Male,18,Computer,41.59,2025-02-15,Port Daniel,Year 3,Shaw-Watson,Fail,Low
8589,Male,18,History,54.52,2024-11-28,Normanmouth,Year 1,Neal-Alexander,Pass,Average
3574,Male,24,Science,53.47,2025-04-15,East Jason,Year 3,Ellis-Buchanan,Pass,Average
3279,Male,22,Math,59.53,2025-05-22,Port Taylor,Year 2,Torres-Hayes,Pass,Average
6034,Female,18,Science,52.67,2025-10-13,Stevenville,Year 1,"Meadows, Robinson and Mccarthy",Pass,Average
6617,Male,24,Science,91.03,2024-12-01,Perezton,Year 2,"Huff, Parker and Fields",Pass,Excellent
2244,Male,23,History,56.55,2024-11-20,Samanthaton,Year 2,Boyd and Sons,Pass,Average
7811,Male,20,Math,62.54,2025-01-21,Port Joel,Year 4,Frazier Ltd,Pass,Average
2389,Male,19,Math,89.46,2024-11-27,Osbornestad,Year 1,"Perez, Watson and Cox",Pass,Excellent
9739,Male,18,History,68.23,2025-10-16,Tonystad,Year 2,Gentry Ltd,Pass,Average
5530,Female,25,Computer,59.85,2025-01-22,Joshuaville,Year 3,Moore-Williams,Pass,Average
3020,Female,24,Math,42.92,2024-10-25,Brownfurt,Year 3,Harris and Sons,Fail,Low
8126,Male,18,Math,41.66,2025-08-14,Shepherdton,Year 2,"Bell, Patel and Nichols",Fail,Low
3311,Male,21,English,91.26,2024-12-06,Knightborough,Year 4,Woods-Lopez,Pass,Excellent
6784,Male,20,English,48.92,2025-03-13,North Thomas,Year 1,Frazier PLC,Fail,Low
8002,Male,22,English,58.43,2025-03-03,New Charlotte,Year 3,Gray PLC,Pass,Average
9651,Female,18,English,79.7,2025-07-15,New Jasmin,Year 2,Guzman-Davila,Pass,Good
2980,Male,22,Computer,88.95,2025-08-27,West Pamelafort,Year 3,Rivera Group,Pass,Excellent
9775,Female,22,Science,71.82,2025-02-17,Lake Stacyfurt,Year 2,"Everett, Ruiz and Harris",Pass,Good
3768,Male,20,Science,51.89,2025-07-26,Holmesburgh,Year 3,Malone Ltd,Pass,Average
9452,Female,18,History,68.88,2025-10-14,Adrianborough,Year 1,Lopez LLC,Pass,Average
2343,Female,22,Math,46.39,2025-05-12,Wheelerfort,Year 2,"Hall, Pena and Hayes",Fail,Low
4749,Female,21,Science,76.26,2025-03-28,Kirstentown,Year 4,"Schultz, Pace and Moody",Pass,Good
8657,Female,18,Science,92.61,2025-08-07,Smithborough,Year 2,Walker-Lee,Pass,Excellent
2270,Male,20,English,71.36,2025-09-05,West James,Year 4,"West, King and Gibbs",Pass,Good
9273,Female,23,English,40.4,2025-09-27,Allenview,Year 2,Miller-Williamson,Fail,Low
5752,Male,23,English,82.55,2025-01-02,Ricardoton,Year 4,Fernandez-Logan,Pass,Good
7992,Male,23,Math,47.78,2025-04-06,South Michaela,Year 1,Hester Ltd,Fail,Low
2249,Male,19,Math,79.31,2025-03-04,East Michael,Year 3,Edwards and Sons,Pass,Good
7338,Female,22,History,75.26,2024-12-25,North William,Year 4,Williams-Baker,Pass,Good
2191,Female,20,History,40.4,2024-11-25,Port Lindafort,Year 2,"Lin, Yates and Payne",Fail,Low
4926,Male,19,Science,75.49,2025-03-29,Stevenberg,Year 2,Gomez Inc,Pass,Good
2801,Female,25,History,53.88,2025-07-27,Russellstad,Year 2,Cruz and Sons,Pass,Average
8664,Female,24,Science,47.84,2024-11-18,East Kellyview,Year 4,Massey Ltd,Fail,Low
9050,Male,22,Science,92.78,2025-02-14,New Kenneth,Year 1,Elliott-Powers,Pass,Excellent
3910,Female,19,History,40.87,2025-10-19,Edwardmouth,Year 4,"Thompson, Payne and Pugh",Fail,Low
8487,Male,25,Math,48.77,2024-11-30,North Leetown,Year 4,"Holloway, Robinson and Martinez",Fail,Low
9392,Female,20,English,75.3,2025-05-21,Christopherport,Year 1,Brooks-Thompson,Pass,Good
8149,Female,18,History,78.2,2025-05-02,Jacksonville,Year 3,Nash LLC,Pass,Good
8032,Male,20,Computer,71.87,2025-04-17,East Kristinhaven,Year 1,"Simmons, Aguilar and Allen",Pass,Good
1651,Female,18,History,98.11,2025-04-14,Ashleyport,Year 4,"Morris, Horn and Phillips",Pass,Excellent
1815,Male,20,Math,50.4,2025-03-05,Williamfort,Year 2,Salinas PLC,Pass,Average
3784,Male,19,History,43.88,2025-04-21,Juliehaven,Year 2,Hawkins Ltd,Fail,Low
9024,Female,20,Math,97.16,2025-03-06,New Allen,Year 2,Schneider-Smith,Pass,Excellent
6237,Female,23,Computer,92.17,2025-09-01,West Katiefort,Year 3,"Reed, Taylor and Powell",Pass,Excellent
1550,Male,19,Science,81.21,2025-04-10,Goldenfurt,Year 3,Reilly Inc,Pass,Good
8045,Female,23,Science,99.37,2025-01-28,Flemingfort,Year 4,"Sutton, Daniels and Henry",Pass,Excellent
2258,Male,23,History,85.69,2025-04-09,Port John,Year 2,Taylor-White,Pass,Excellent
7883,Male,20,Science,80.48,2025-05-26,New Bridget,Year 2,"Harris, Perry and Shaw",Pass,Good
9234,Male,22,Math,72.38,2025-08-31,Markmouth,Year 4,"Foster, Terry and Mccann",Pass,Good
7341,Female,18,Computer,42.15,2024-12-07,Toniberg,Year 1,Meza-Weaver,Fail,Low
9881,Male,24,History,88.45,2025-05-29,New Abigail,Year 3,Burns-Flores,Pass,Excellent
5517,Female,18,English,76.62,2024-12-09,East Susan,Year 1,Cruz Group,Pass,Good
7556,Female,24,English,57.7,2024-12-10,South Emily,Year 1,Hurley LLC,Pass,Average
1923,Female,18,English,54.83,2024-11-06,Port Jessica,Year 2,Edwards-Robinson,Pass,Average
5484,Male,19,English,73.36,2025-09-19,Emilyton,Year 4,Perez-Rodriguez,Pass,Good
1507,Male,18,Science,42.19,2024-11-18,Tinaton,Year 1,"Diaz, Walker and Norman",Fail,Low
